job_id,arrival_offset_seconds,job_type,required_cpu,required_memory,expected_duration_seconds,role,app_name
pred_001277,30648.0,interactive,64.0,320.0,589.27,cn,app_87
pred_001278,30672.0,interactive,64.0,320.0,634.84,cn,app_87
pred_001279,30696.0,interactive,64.0,320.0,598.49,cn,app_87
pred_001280,30720.0,interactive,64.0,320.0,644.46,cn,app_87
pred_001281,30744.0,interactive,64.0,320.0,641.08,cn,app_87
pred_001282,30768.0,interactive,64.0,320.0,649.22,cn,app_87
pred_001283,30792.0,interactive,64.0,320.0,638.71,cn,app_87
pred_001284,30816.0,interactive,64.0,320.0,657.25,cn,app_87
pred_001285,30840.0,interactive,64.0,320.0,646.66,cn,app_87
pred_001286,30864.0,interactive,64.0,320.0,641.08,cn,app_87
pred_001287,30888.0,interactive,64.0,320.0,651.43,cn,app_87
pred_001288,30912.0,interactive,64.0,320.0,637.7,cn,app_87
pred_001289,30936.0,interactive,64.0,320.0,663.21,cn,app_87
pred_001290,30960.0,interactive,64.0,320.0,654.09,cn,app_87
pred_001291,30984.0,interactive,64.0,320.0,648.45,cn,app_87
pred_001292,31008.0,interactive,64.0,320.0,662.58,cn,app_87
pred_001293,31032.0,interactive,64.0,320.0,649.65,cn,app_87
pred_001294,31056.0,interactive,64.0,320.0,666.9,cn,app_87
pred_001295,31080.0,interactive,64.0,320.0,657.73,cn,app_87
pred_001296,31104.0,interactive,64.0,320.0,652.43,cn,app_87
pred_001297,31128.0,interactive,64.0,320.0,660.06,cn,app_87
pred_001298,31152.0,interactive,64.0,320.0,647.55,cn,app_87
pred_001299,31176.0,interactive,64.0,320.0,664.75,cn,app_87
pred_001300,31200.0,interactive,64.0,320.0,655.89,cn,app_87
pred_001301,31224.0,interactive,64.0,320.0,650.23,cn,app_87
pred_001302,31248.0,interactive,64.0,320.0,641.84,cn,app_87
pred_001303,31272.0,interactive,64.0,320.0,629.31,cn,app_87
pred_001304,31296.0,interactive,64.0,320.0,646.02,cn,app_87
pred_001305,31320.0,interactive,64.0,320.0,631.44,cn,app_87
pred_001306,31344.0,interactive,64.0,320.0,626.0,cn,app_87
pred_001307,31368.0,interactive,64.0,320.0,636.1,cn,app_87
pred_001308,31392.0,interactive,64.0,320.0,623.68,cn,app_87
pred_001309,31416.0,interactive,64.0,320.0,638.08,cn,app_87
pred_001310,31440.0,interactive,64.0,320.0,631.44,cn,app_87
pred_001311,31464.0,interactive,64.0,320.0,623.87,cn,app_87
pred_001312,31488.0,interactive,64.0,320.0,636.1,cn,app_87
pred_001313,31512.0,interactive,64.0,320.0,623.68,cn,app_87
pred_001314,31536.0,interactive,64.0,320.0,638.08,cn,app_87
pred_001315,31560.0,interactive,64.0,320.0,631.44,cn,app_87
pred_001316,31584.0,interactive,64.0,320.0,623.87,cn,app_87
pred_001317,31608.0,interactive,64.0,320.0,636.1,cn,app_87
pred_001318,31632.0,interactive,64.0,320.0,623.68,cn,app_87
pred_001319,31656.0,interactive,64.0,320.0,638.08,cn,app_87
pred_001320,31680.0,interactive,64.0,320.0,631.44,cn,app_87
pred_001321,31704.0,interactive,64.0,320.0,615.81,cn,app_87
pred_001322,31728.0,interactive,64.0,320.0,627.88,cn,app_87
pred_001323,31752.0,interactive,64.0,320.0,615.62,cn,app_87
pred_001324,31776.0,interactive,64.0,320.0,629.83,cn,app_87
pred_001325,31800.0,interactive,64.0,320.0,623.28,cn,app_87
pred_001326,31824.0,interactive,64.0,320.0,615.81,cn,app_87
pred_001327,31848.0,interactive,64.0,320.0,627.88,cn,app_87
pred_001328,31872.0,interactive,64.0,320.0,613.53,cn,app_87
pred_001329,31896.0,interactive,64.0,320.0,629.83,cn,app_87
pred_001330,31920.0,interactive,64.0,320.0,630.99,cn,app_87
pred_001331,31944.0,interactive,64.0,320.0,623.43,cn,app_87
pred_001332,31968.0,interactive,64.0,320.0,642.76,cn,app_87
pred_001333,31992.0,interactive,64.0,320.0,630.21,cn,app_87
pred_001334,32016.0,interactive,64.0,320.0,644.75,cn,app_87
pred_001335,32040.0,interactive,64.0,320.0,636.96,cn,app_87
pred_001336,32064.0,interactive,64.0,320.0,631.47,cn,app_87
pred_001337,32088.0,interactive,64.0,320.0,641.67,cn,app_87
pred_001338,32112.0,interactive,64.0,320.0,629.14,cn,app_87
pred_001339,32136.0,interactive,64.0,320.0,660.89,cn,app_87
pred_001340,32160.0,interactive,64.0,320.0,651.79,cn,app_87
pred_001341,32184.0,interactive,64.0,320.0,646.17,cn,app_87
pred_001342,32208.0,interactive,64.0,320.0,656.6,cn,app_87
pred_001343,32232.0,interactive,64.0,320.0,643.78,cn,app_87
pred_001344,32256.0,interactive,64.0,320.0,660.89,cn,app_87
pred_001345,32280.0,interactive,64.0,320.0,656.03,cn,app_87
pred_001346,32304.0,interactive,64.0,320.0,650.38,cn,app_87
pred_001347,32328.0,interactive,64.0,320.0,660.88,cn,app_87
pred_001348,32352.0,interactive,64.0,320.0,647.98,cn,app_87
pred_001349,32376.0,interactive,64.0,320.0,665.19,cn,app_87
pred_001350,32400.0,interactive,64.0,320.0,656.03,cn,app_87
pred_001351,32424.0,interactive,64.0,320.0,650.38,cn,app_87
pred_001352,32448.0,interactive,64.0,320.0,660.88,cn,app_87
pred_001353,32472.0,interactive,64.0,320.0,647.98,cn,app_87
pred_001354,32496.0,interactive,64.0,320.0,665.19,cn,app_87
pred_001355,32520.0,interactive,64.0,320.0,663.0,cn,app_87
pred_001356,32544.0,interactive,64.0,320.0,657.28,cn,app_87
pred_001357,32568.0,interactive,64.0,320.0,666.45,cn,app_87
pred_001358,32592.0,interactive,64.0,320.0,653.44,cn,app_87
pred_001359,32616.0,interactive,64.0,320.0,670.8,cn,app_87
pred_001360,32640.0,interactive,64.0,320.0,661.56,cn,app_87
pred_001361,32664.0,interactive,64.0,320.0,655.86,cn,app_87
pred_001362,32688.0,interactive,64.0,320.0,666.45,cn,app_87
pred_001363,32712.0,interactive,64.0,320.0,653.44,cn,app_87
pred_001364,32736.0,interactive,64.0,320.0,666.89,cn,app_87
pred_001365,32760.0,interactive,64.0,320.0,661.56,cn,app_87
pred_001366,32784.0,interactive,64.0,320.0,655.86,cn,app_87
pred_001367,32808.0,interactive,64.0,320.0,676.71,cn,app_87
pred_001368,32832.0,interactive,64.0,320.0,663.5,cn,app_87
pred_001369,32856.0,interactive,64.0,320.0,677.16,cn,app_87
pred_001370,32880.0,interactive,64.0,320.0,680.4,cn,app_87
pred_001371,32904.0,interactive,64.0,320.0,665.96,cn,app_87
pred_001372,32928.0,interactive,64.0,320.0,668.52,cn,app_87
pred_001373,32952.0,interactive,64.0,320.0,655.47,cn,app_87
pred_001374,32976.0,interactive,64.0,320.0,660.46,cn,app_87
pred_001375,33000.0,interactive,64.0,320.0,655.18,cn,app_87
pred_001376,33024.0,interactive,64.0,320.0,649.53,cn,app_87
pred_001377,33048.0,interactive,64.0,320.0,661.05,cn,app_87
pred_001378,33072.0,interactive,64.0,320.0,648.15,cn,app_87
pred_001379,33096.0,interactive,64.0,320.0,661.49,cn,app_87
pred_001380,33120.0,interactive,64.0,320.0,656.2,cn,app_87
pred_001381,33144.0,interactive,64.0,320.0,650.55,cn,app_87
pred_001382,33168.0,interactive,64.0,320.0,661.05,cn,app_87
pred_001383,33192.0,interactive,64.0,320.0,648.15,cn,app_87
pred_001384,33216.0,interactive,64.0,320.0,661.49,cn,app_87
pred_001385,33240.0,interactive,64.0,320.0,660.56,cn,app_87
pred_001386,33264.0,interactive,64.0,320.0,654.87,cn,app_87
pred_001387,33288.0,interactive,64.0,320.0,665.44,cn,app_87
pred_001388,33312.0,interactive,64.0,320.0,652.45,cn,app_87
pred_001389,33336.0,interactive,64.0,320.0,665.88,cn,app_87
pred_001390,33360.0,interactive,64.0,320.0,660.56,cn,app_87
pred_001391,33384.0,interactive,64.0,320.0,654.87,cn,app_87
pred_001392,33408.0,interactive,64.0,320.0,665.44,cn,app_87
pred_001393,33432.0,interactive,64.0,320.0,652.45,cn,app_87
pred_001394,33456.0,interactive,64.0,320.0,665.88,cn,app_87
pred_001395,33480.0,interactive,64.0,320.0,660.56,cn,app_87
pred_001396,33504.0,interactive,64.0,320.0,654.87,cn,app_87
pred_001397,33528.0,interactive,64.0,320.0,665.44,cn,app_87
pred_001398,33552.0,interactive,64.0,320.0,652.45,cn,app_87
pred_001399,33576.0,interactive,64.0,320.0,665.88,cn,app_87
pred_001400,33600.0,interactive,64.0,320.0,660.56,cn,app_87
pred_001401,33624.0,interactive,64.0,320.0,654.87,cn,app_87
pred_001402,33648.0,interactive,64.0,320.0,665.44,cn,app_87
pred_001403,33672.0,interactive,64.0,320.0,652.45,cn,app_87
pred_001404,33696.0,interactive,64.0,320.0,665.88,cn,app_87
pred_001405,33720.0,interactive,64.0,320.0,683.63,cn,app_87
pred_001406,33744.0,interactive,64.0,320.0,677.74,cn,app_87
pred_001407,33768.0,interactive,64.0,320.0,680.03,cn,app_87
pred_001408,33792.0,interactive,64.0,320.0,675.34,cn,app_87
pred_001409,33816.0,interactive,64.0,320.0,689.25,cn,app_87
pred_001410,33840.0,interactive,64.0,320.0,683.74,cn,app_87
pred_001411,33864.0,interactive,64.0,320.0,677.85,cn,app_87
pred_001412,33888.0,interactive,64.0,320.0,688.79,cn,app_87
pred_001413,33912.0,interactive,64.0,320.0,675.34,cn,app_87
pred_001414,33936.0,interactive,64.0,320.0,689.25,cn,app_87
pred_001415,33960.0,interactive,64.0,320.0,683.74,cn,app_87
pred_001416,33984.0,interactive,64.0,320.0,677.85,cn,app_87
pred_001417,34008.0,interactive,64.0,320.0,691.1,cn,app_87
pred_001418,34032.0,interactive,64.0,320.0,677.61,cn,app_87
pred_001419,34056.0,interactive,64.0,320.0,691.56,cn,app_87
pred_001420,34080.0,interactive,64.0,320.0,686.04,cn,app_87
pred_001421,34104.0,interactive,64.0,320.0,680.12,cn,app_87
pred_001422,34128.0,interactive,64.0,320.0,691.1,cn,app_87
pred_001423,34152.0,interactive,64.0,320.0,677.61,cn,app_87
pred_001424,34176.0,interactive,64.0,320.0,691.56,cn,app_87
pred_001425,34200.0,interactive,64.0,320.0,686.04,cn,app_87
pred_001426,34224.0,interactive,64.0,320.0,680.12,cn,app_87
pred_001427,34248.0,interactive,64.0,320.0,691.1,cn,app_87
pred_001428,34272.0,interactive,64.0,320.0,677.61,cn,app_87
pred_001429,34296.0,interactive,64.0,320.0,691.56,cn,app_87
pred_001430,34320.0,interactive,64.0,320.0,697.21,cn,app_87
pred_001431,34344.0,interactive,64.0,320.0,691.2,cn,app_87
pred_001432,34368.0,interactive,64.0,320.0,702.36,cn,app_87
pred_001433,34392.0,interactive,64.0,320.0,688.65,cn,app_87
pred_001434,34416.0,interactive,64.0,320.0,706.94,cn,app_87
pred_001435,34440.0,interactive,64.0,320.0,697.21,cn,app_87
pred_001436,34464.0,interactive,64.0,320.0,691.2,cn,app_87
pred_001437,34488.0,interactive,64.0,320.0,702.36,cn,app_87
pred_001438,34512.0,interactive,64.0,320.0,688.65,cn,app_87
pred_001439,34536.0,interactive,64.0,320.0,706.94,cn,app_87
pred_001440,34560.0,interactive,64.0,320.0,697.21,cn,app_87
pred_001441,34584.0,interactive,64.0,320.0,691.2,cn,app_87
pred_001442,34608.0,interactive,64.0,320.0,706.27,cn,app_87
pred_001443,34632.0,interactive,64.0,320.0,692.48,cn,app_87
pred_001444,34656.0,interactive,64.0,320.0,710.87,cn,app_87
pred_001445,34680.0,interactive,64.0,320.0,716.91,cn,app_87
pred_001446,34704.0,interactive,64.0,320.0,701.19,cn,app_87
pred_001447,34728.0,interactive,64.0,320.0,709.8,cn,app_87
pred_001448,34752.0,interactive,64.0,320.0,705.41,cn,app_87
pred_001449,34776.0,interactive,64.0,320.0,714.43,cn,app_87
pred_001450,34800.0,interactive,64.0,320.0,714.49,cn,app_87
pred_001451,34824.0,interactive,64.0,320.0,698.83,cn,app_87
pred_001452,34848.0,interactive,64.0,320.0,689.81,cn,app_87
pred_001453,34872.0,interactive,64.0,320.0,685.54,cn,app_87
pred_001454,34896.0,interactive,64.0,320.0,703.75,cn,app_87
pred_001455,34920.0,interactive,64.0,320.0,684.23,cn,app_87
pred_001456,34944.0,interactive,64.0,320.0,663.37,cn,app_87
pred_001457,34968.0,interactive,64.0,320.0,674.08,cn,app_87
pred_001458,34992.0,interactive,64.0,320.0,660.92,cn,app_87
pred_001459,35016.0,interactive,64.0,320.0,669.85,cn,app_87
pred_001460,35040.0,interactive,64.0,320.0,669.14,cn,app_87
pred_001461,35064.0,interactive,64.0,320.0,654.94,cn,app_87
pred_001462,35088.0,interactive,64.0,320.0,665.51,cn,app_87
pred_001463,35112.0,interactive,64.0,320.0,652.52,cn,app_87
pred_001464,35136.0,interactive,64.0,320.0,669.85,cn,app_87
pred_001465,35160.0,interactive,64.0,320.0,660.63,cn,app_87
pred_001466,35184.0,interactive,64.0,320.0,654.94,cn,app_87
pred_001467,35208.0,interactive,64.0,320.0,665.51,cn,app_87
pred_001468,35232.0,interactive,64.0,320.0,652.52,cn,app_87
pred_001469,35256.0,interactive,64.0,320.0,669.85,cn,app_87
pred_001470,35280.0,interactive,64.0,320.0,660.63,cn,app_87
pred_001471,35304.0,interactive,64.0,320.0,654.94,cn,app_87
pred_001472,35328.0,interactive,64.0,320.0,665.51,cn,app_87
pred_001473,35352.0,interactive,64.0,320.0,652.52,cn,app_87
pred_001474,35376.0,interactive,64.0,320.0,669.85,cn,app_87
pred_001475,35400.0,interactive,64.0,320.0,660.63,cn,app_87
pred_001476,35424.0,interactive,64.0,320.0,654.94,cn,app_87
pred_001477,35448.0,interactive,64.0,320.0,665.51,cn,app_87
pred_001478,35472.0,interactive,64.0,320.0,652.52,cn,app_87
pred_001479,35496.0,interactive,64.0,320.0,669.85,cn,app_87
pred_001480,35520.0,interactive,64.0,320.0,668.81,cn,app_87
pred_001481,35544.0,interactive,64.0,320.0,663.04,cn,app_87
pred_001482,35568.0,interactive,64.0,320.0,673.75,cn,app_87
pred_001483,35592.0,interactive,64.0,320.0,660.59,cn,app_87
pred_001484,35616.0,interactive,64.0,320.0,678.14,cn,app_87
pred_001485,35640.0,interactive,64.0,320.0,676.27,cn,app_87
pred_001486,35664.0,interactive,64.0,320.0,661.92,cn,app_87
pred_001487,35688.0,interactive,64.0,320.0,681.26,cn,app_87
pred_001488,35712.0,interactive,64.0,320.0,667.96,cn,app_87
pred_001489,35736.0,interactive,64.0,320.0,676.99,cn,app_87
pred_001490,35760.0,interactive,64.0,320.0,676.27,cn,app_87
pred_001491,35784.0,interactive,64.0,320.0,661.92,cn,app_87
pred_001492,35808.0,interactive,64.0,320.0,681.26,cn,app_87
pred_001493,35832.0,interactive,64.0,320.0,667.96,cn,app_87
pred_001494,35856.0,interactive,64.0,320.0,676.99,cn,app_87
pred_001495,35880.0,interactive,64.0,320.0,671.87,cn,app_87
pred_001496,35904.0,interactive,64.0,320.0,657.67,cn,app_87
pred_001497,35928.0,interactive,64.0,320.0,676.89,cn,app_87
pred_001498,35952.0,interactive,64.0,320.0,655.24,cn,app_87
pred_001499,35976.0,interactive,64.0,320.0,672.64,cn,app_87
pred_001500,36000.0,interactive,64.0,320.0,671.93,cn,app_87
pred_001501,36024.0,interactive,64.0,320.0,657.67,cn,app_87
pred_001502,36048.0,interactive,64.0,320.0,668.28,cn,app_87
pred_001503,36072.0,interactive,64.0,320.0,655.24,cn,app_87
pred_001504,36096.0,interactive,64.0,320.0,672.64,cn,app_87
pred_001505,36120.0,interactive,64.0,320.0,663.05,cn,app_87
pred_001506,36144.0,interactive,64.0,320.0,657.34,cn,app_87
pred_001507,36168.0,interactive,64.0,320.0,666.51,cn,app_87
pred_001508,36192.0,interactive,64.0,320.0,653.49,cn,app_87
pred_001509,36216.0,interactive,64.0,320.0,670.85,cn,app_87
pred_001510,36240.0,interactive,64.0,320.0,661.62,cn,app_87
pred_001511,36264.0,interactive,64.0,320.0,655.92,cn,app_87
pred_001512,36288.0,interactive,64.0,320.0,666.51,cn,app_87
pred_001513,36312.0,interactive,64.0,320.0,653.49,cn,app_87
pred_001514,36336.0,interactive,64.0,320.0,666.95,cn,app_87
pred_001515,36360.0,interactive,64.0,320.0,661.62,cn,app_87
pred_001516,36384.0,interactive,64.0,320.0,655.92,cn,app_87
pred_001517,36408.0,interactive,64.0,320.0,676.76,cn,app_87
pred_001518,36432.0,interactive,64.0,320.0,663.55,cn,app_87
pred_001519,36456.0,interactive,64.0,320.0,677.21,cn,app_87
pred_001520,36480.0,interactive,64.0,320.0,680.46,cn,app_87
pred_001521,36504.0,interactive,64.0,320.0,666.01,cn,app_87
pred_001522,36528.0,interactive,64.0,320.0,668.58,cn,app_87
pred_001523,36552.0,interactive,64.0,320.0,655.52,cn,app_87
pred_001524,36576.0,interactive,64.0,320.0,660.51,cn,app_87
pred_001525,36600.0,interactive,64.0,320.0,655.23,cn,app_87
pred_001526,36624.0,interactive,64.0,320.0,649.59,cn,app_87
pred_001527,36648.0,interactive,64.0,320.0,661.11,cn,app_87
pred_001528,36672.0,interactive,64.0,320.0,648.2,cn,app_87
pred_001529,36696.0,interactive,64.0,320.0,661.54,cn,app_87
pred_001530,36720.0,interactive,64.0,320.0,656.26,cn,app_87
pred_001531,36744.0,interactive,64.0,320.0,650.6,cn,app_87
pred_001532,36768.0,interactive,64.0,320.0,661.11,cn,app_87
pred_001533,36792.0,interactive,64.0,320.0,648.2,cn,app_87
pred_001534,36816.0,interactive,64.0,320.0,661.54,cn,app_87
pred_001535,36840.0,interactive,64.0,320.0,660.62,cn,app_87
pred_001536,36864.0,interactive,64.0,320.0,654.92,cn,app_87
pred_001537,36888.0,interactive,64.0,320.0,665.5,cn,app_87
pred_001538,36912.0,interactive,64.0,320.0,652.5,cn,app_87
pred_001539,36936.0,interactive,64.0,320.0,665.94,cn,app_87
pred_001540,36960.0,interactive,64.0,320.0,660.62,cn,app_87
pred_001541,36984.0,interactive,64.0,320.0,654.92,cn,app_87
pred_001542,37008.0,interactive,64.0,320.0,665.5,cn,app_87
pred_001543,37032.0,interactive,64.0,320.0,652.5,cn,app_87
pred_001544,37056.0,interactive,64.0,320.0,665.94,cn,app_87
pred_001545,37080.0,interactive,64.0,320.0,660.62,cn,app_87
pred_001546,37104.0,interactive,64.0,320.0,654.92,cn,app_87
pred_001547,37128.0,interactive,64.0,320.0,665.5,cn,app_87
pred_001548,37152.0,interactive,64.0,320.0,652.5,cn,app_87
pred_001549,37176.0,interactive,64.0,320.0,665.94,cn,app_87
pred_001550,37200.0,interactive,64.0,320.0,660.62,cn,app_87
pred_001551,37224.0,interactive,64.0,320.0,654.92,cn,app_87
pred_001552,37248.0,interactive,64.0,320.0,665.5,cn,app_87
pred_001553,37272.0,interactive,64.0,320.0,652.5,cn,app_87
pred_001554,37296.0,interactive,64.0,320.0,665.94,cn,app_87
pred_001555,37320.0,interactive,64.0,320.0,683.69,cn,app_87
pred_001556,37344.0,interactive,64.0,320.0,677.8,cn,app_87
pred_001557,37368.0,interactive,64.0,320.0,680.09,cn,app_87
pred_001558,37392.0,interactive,64.0,320.0,675.4,cn,app_87
pred_001559,37416.0,interactive,64.0,320.0,689.3,cn,app_87
pred_001560,37440.0,interactive,64.0,320.0,683.8,cn,app_87
pred_001561,37464.0,interactive,64.0,320.0,677.9,cn,app_87
pred_001562,37488.0,interactive,64.0,320.0,688.85,cn,app_87
pred_001563,37512.0,interactive,64.0,320.0,675.4,cn,app_87
pred_001564,37536.0,interactive,64.0,320.0,689.3,cn,app_87
pred_001565,37560.0,interactive,64.0,320.0,683.8,cn,app_87
pred_001566,37584.0,interactive,64.0,320.0,677.9,cn,app_87
pred_001567,37608.0,interactive,64.0,320.0,691.16,cn,app_87
pred_001568,37632.0,interactive,64.0,320.0,677.67,cn,app_87
pred_001569,37656.0,interactive,64.0,320.0,688.47,cn,app_87
pred_001570,37680.0,interactive,64.0,320.0,682.97,cn,app_87
pred_001571,37704.0,interactive,64.0,320.0,677.09,cn,app_87
pred_001572,37728.0,interactive,64.0,320.0,688.02,cn,app_87
pred_001573,37752.0,interactive,64.0,320.0,674.59,cn,app_87
pred_001574,37776.0,interactive,64.0,320.0,688.47,cn,app_87
pred_001575,37800.0,interactive,64.0,320.0,682.97,cn,app_87
pred_001576,37824.0,interactive,64.0,320.0,677.09,cn,app_87
pred_001577,37848.0,interactive,64.0,320.0,688.02,cn,app_87
pred_001578,37872.0,interactive,64.0,320.0,674.59,cn,app_87
pred_001579,37896.0,interactive,64.0,320.0,688.47,cn,app_87
pred_001580,37920.0,interactive,64.0,320.0,694.1,cn,app_87
pred_001581,37944.0,interactive,64.0,320.0,688.12,cn,app_87
pred_001582,37968.0,interactive,64.0,320.0,699.23,cn,app_87
pred_001583,37992.0,interactive,64.0,320.0,685.57,cn,app_87
pred_001584,38016.0,interactive,64.0,320.0,703.78,cn,app_87
pred_001585,38040.0,interactive,64.0,320.0,694.1,cn,app_87
pred_001586,38064.0,interactive,64.0,320.0,688.12,cn,app_87
pred_001587,38088.0,interactive,64.0,320.0,699.23,cn,app_87
pred_001588,38112.0,interactive,64.0,320.0,685.57,cn,app_87
pred_001589,38136.0,interactive,64.0,320.0,703.78,cn,app_87
pred_001590,38160.0,interactive,64.0,320.0,694.1,cn,app_87
pred_001591,38184.0,interactive,64.0,320.0,688.12,cn,app_87
pred_001592,38208.0,interactive,64.0,320.0,703.12,cn,app_87
pred_001593,38232.0,interactive,64.0,320.0,670.68,cn,app_87
pred_001594,38256.0,interactive,64.0,320.0,688.5,cn,app_87
pred_001595,38280.0,interactive,64.0,320.0,679.02,cn,app_87
pred_001596,38304.0,interactive,64.0,320.0,661.11,cn,app_87
pred_001597,38328.0,interactive,64.0,320.0,681.43,cn,app_87
pred_001598,38352.0,interactive,64.0,320.0,668.13,cn,app_87
pred_001599,38376.0,interactive,64.0,320.0,673.58,cn,app_87
pred_001600,38400.0,interactive,64.0,320.0,676.73,cn,app_87
pred_001601,38424.0,interactive,64.0,320.0,658.88,cn,app_87
pred_001602,38448.0,interactive,64.0,320.0,662.24,cn,app_87
pred_001603,38472.0,interactive,64.0,320.0,649.31,cn,app_87
pred_001604,38496.0,interactive,64.0,320.0,654.61,cn,app_87
pred_001605,38520.0,interactive,64.0,320.0,639.83,cn,app_87
pred_001606,38544.0,interactive,64.0,320.0,627.3,cn,app_87
pred_001607,38568.0,interactive,64.0,320.0,637.43,cn,app_87
pred_001608,38592.0,interactive,64.0,320.0,624.98,cn,app_87
pred_001609,38616.0,interactive,64.0,320.0,641.58,cn,app_87
pred_001610,38640.0,interactive,64.0,320.0,632.75,cn,app_87
pred_001611,38664.0,interactive,64.0,320.0,625.17,cn,app_87
pred_001612,38688.0,interactive,64.0,320.0,637.43,cn,app_87
pred_001613,38712.0,interactive,64.0,320.0,624.98,cn,app_87
pred_001614,38736.0,interactive,64.0,320.0,639.4,cn,app_87
pred_001615,38760.0,interactive,64.0,320.0,632.75,cn,app_87
pred_001616,38784.0,interactive,64.0,320.0,625.17,cn,app_87
pred_001617,38808.0,interactive,64.0,320.0,646.29,cn,app_87
pred_001618,38832.0,interactive,64.0,320.0,633.67,cn,app_87
